timestamp,asset_id,asset_type,train_id,cycle,vibration_rms,vibration_kurtosis,temperature_c,axle_load_kn,true_rul,pad_wear_mm,disc_temperature_c,brake_pressure_bar,brake_cycles,winding_temperature_c,current_draw_a,rpm
1783414221.4425137,train_00_bogie_bearing_0,bogie_bearing,train_00,1307,0.3529679566535657,2.9077382460901573,44.00510972097351,116.01101268959407,1504,,,,,,,
1783414221.4425137,train_00_brake_unit_0,brake_unit,train_00,714,,,,,1990,17.889019771595436,178.2954994540489,6.10642242681283,714.0,,,
1783414221.4425137,train_00_traction_motor_0,traction_motor,train_00,2439,0.32344836951074685,,,,2292,,,,,71.77637576582929,180.14951865568702,1473.54857055465
1783414221.4425137,train_01_bogie_bearing_0,bogie_bearing,train_01,1173,0.3923924788012457,2.863819837755191,45.66287289401102,120.95094240932912,1626,,,,,,,
1783414221.4425137,train_01_brake_unit_0,brake_unit,train_01,95,,,,,1567,17.783335198935333,180.36247661677135,5.957664970984256,95.0,,,
1783414221.4425137,train_01_traction_motor_0,traction_motor,train_01,2990,0.4019261429672354,,,,2114,,,,,71.14467357279815,180.5526706655958,1473.7181263810473
1783414221.4425137,train_02_bogie_bearing_0,bogie_bearing,train_02,2319,0.3889648301392626,3.1852971810380826,46.14372639287732,121.42748423659803,2755,,,,,,,
1783414221.4425137,train_02_brake_unit_0,brake_unit,train_02,1346,,,,,1503,17.988277598761442,178.05068276307526,5.9425331303785445,1346.0,,,
1783414221.4425137,train_02_traction_motor_0,traction_motor,train_02,390,0.31281340904813953,,,,4661,,,,,67.93672698499044,179.33533900164645,1468.236560283393
1783414221.4425137,train_00_bogie_bearing_0,bogie_bearing,train_00,1308,0.39308498532426245,3.1364050973255218,47.32543364504231,131.65544986402932,1503,,,,,,,
1783414221.4425137,train_00_brake_unit_0,brake_unit,train_00,715,,,,,1989,17.87651884933754,169.52689035141086,6.0239118737217385,715.0,,,
1783414221.4425137,train_00_traction_motor_0,traction_motor,train_00,2440,0.32994404493915125,,,,2291,,,,,70.04810471528145,180.34464517566624,1489.678368598674
1783414221.4425137,train_01_bogie_bearing_0,bogie_bearing,train_01,1174,0.3724879254726086,2.9330926564508224,43.554429753629414,118.05476836370667,1625,,,,,,,
1783414221.4425137,train_01_brake_unit_0,brake_unit,train_01,96,,,,,1566,18.04235467749018,188.84153703625543,6.0104471279625775,96.0,,,
1783414221.4425137,train_01_traction_motor_0,traction_motor,train_01,2991,0.34628940416967763,,,,2113,,,,,70.3645065032961,178.37716388599412,1476.106962742751
1783414221.4425137,train_02_bogie_bearing_0,bogie_bearing,train_02,2320,0.36818979294709786,3.133302529704471,44.4061578802307,123.72629205149698,2754,,,,,,,
1783414221.4425137,train_02_brake_unit_0,brake_unit,train_02,1347,,,,,1502,18.143540835624915,181.04896127137505,5.964320636393011,1347.0,,,
1783414221.4425137,train_02_traction_motor_0,traction_motor,train_02,391,0.27559912686126403,,,,4660,,,,,69.31929454075306,176.16820986134312,1481.38373721823
1783414221.4425137,train_00_bogie_bearing_0,bogie_bearing,train_00,1309,0.39011483780549167,3.0408718895804734,45.61542440329917,125.2240069668273,1502,,,,,,,
1783414221.4425137,train_00_brake_unit_0,brake_unit,train_00,716,,,,,1988,17.963418751865014,185.71937732397504,6.036806298725936,716.0,,,
1783414221.4425137,train_00_traction_motor_0,traction_motor,train_00,2441,0.3177619501507962,,,,2290,,,,,70.94703191832478,176.66372841653947,1494.3597324792647
1783414221.4425137,train_01_bogie_bearing_0,bogie_bearing,train_01,1175,0.37214471988940356,2.9984457023936235,46.691222007912344,115.57181727182605,1624,,,,,,,
1783414221.4425137,train_01_brake_unit_0,brake_unit,train_01,97,,,,,1565,18.096758631068152,178.02892147468802,5.999616211848874,97.0,,,
1783414221.4425137,train_01_traction_motor_0,traction_motor,train_01,2992,0.3982357655039269,,,,2112,,,,,71.62136840943379,181.54604796211711,1487.0629502083325
1783414221.4425137,train_02_bogie_bearing_0,bogie_bearing,train_02,2321,0.38369585673535384,2.965205865504936,44.09074251791527,116.48739053228499,2753,,,,,,,
1783414221.4425137,train_02_brake_unit_0,brake_unit,train_02,1348,,,,,1501,18.3048673918911,174.62415149033492,6.019198720461323,1348.0,,,
1783414221.4425137,train_02_traction_motor_0,traction_motor,train_02,392,0.29042870987470504,,,,4659,,,,,70.73455466705943,179.01901887221186,1488.0251198353835
1783414221.4425137,train_00_bogie_bearing_0,bogie_bearing,train_00,1310,0.4137634995124381,3.037428771165843,44.634553257647006,119.104564732478,1501,,,,,,,
1783414221.4425137,train_00_brake_unit_0,brake_unit,train_00,717,,,,,1987,18.05165244178831,174.76680792398506,6.009755826332255,717.0,,,
1783414221.4425137,train_00_traction_motor_0,traction_motor,train_00,2442,0.37985366507069007,,,,2289,,,,,74.44943244247224,178.20966581823365,1478.8550269124717
1783414221.4425137,train_01_bogie_bearing_0,bogie_bearing,train_01,1176,0.3639956219893178,3.068431589314159,46.43629792685777,117.08366464902556,1623,,,,,,,
1783414221.4425137,train_01_brake_unit_0,brake_unit,train_01,98,,,,,1564,17.678174372602584,179.18867835025083,5.9150336197575735,98.0,,,
1783414221.4425137,train_01_traction_motor_0,traction_motor,train_01,2993,0.3595953231416889,,,,2111,,,,,74.43312835412252,178.64549242347923,1481.1600117029525
1783414221.4425137,train_02_bogie_bearing_0,bogie_bearing,train_02,2322,0.35538208636749263,3.262528984453276,44.02260412654126,115.61285768618144,2752,,,,,,,
1783414221.4425137,train_02_brake_unit_0,brake_unit,train_02,1349,,,,,1500,18.603688605514726,175.40163083183828,5.987332936469824,1349.0,,,
1783414221.4425137,train_02_traction_motor_0,traction_motor,train_02,393,0.2803758177689282,,,,4658,,,,,72.59484354697759,179.26622026830992,1486.2217813176983
1783414221.4425137,train_00_bogie_bearing_0,bogie_bearing,train_00,1311,0.3795931829955054,3.0396409955771206,43.95649976680954,119.04730502410133,1500,,,,,,,
1783414221.4425137,train_00_brake_unit_0,brake_unit,train_00,718,,,,,1986,18.060100856055616,177.41292920049253,6.0402506190647784,718.0,,,
1783414221.4425137,train_00_traction_motor_0,traction_motor,train_00,2443,0.3494174354076737,,,,2288,,,,,70.90740797031594,180.9300534470916,1481.1565562512683
1783414221.4425137,train_01_bogie_bearing_0,bogie_bearing,train_01,1177,0.38221448217998155,3.02724933579653,47.32428078166734,126.29341960990097,1622,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,99,,,,,1563,17.885817428307178,174.44001271329338,6.095319037223248,99.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,2994,0.3353905102022825,,,,2110,,,,,71.83834149052461,184.06017417088847,1485.5521507950357
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2323,0.3753453299751689,3.0760514720416063,45.362965245893456,118.83131525678579,2751,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1350,,,,,1499,18.13057947474906,182.025633171613,6.1345569659874615,1350.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,394,0.3036440729637475,,,,4657,,,,,69.64653544813113,180.8900515060849,1477.027787654965
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1312,0.39377721693565526,3.2259026032183797,43.798435981346124,123.45531205479276,1499,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,719,,,,,1985,18.01618598907014,174.92589225356377,5.9757819703059765,719.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2444,0.37709416621735065,,,,2287,,,,,71.54929090562716,184.30401628709947,1484.6703643616863
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1178,0.38473947175721257,3.119883972797487,44.935211265951416,120.26618326343682,1621,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,100,,,,,1562,18.148722051866606,174.110615347006,6.0626164735611505,100.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,2995,0.3938054251153277,,,,2109,,,,,71.22528578803106,183.5322521161207,1496.4846369860647
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2324,0.3533879242961116,3.043060010437575,44.1389636057014,117.9268806305349,2750,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1351,,,,,1498,18.264454738667215,177.77153285985048,5.935785077388024,1351.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,395,0.2866918886012035,,,,4656,,,,,68.17698445557363,180.93811376281982,1489.2456243111026
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1313,0.3414927562748109,3.0837488821127015,45.40523488079305,121.65556114149078,1498,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,720,,,,,1984,17.716008502179328,177.23568970179474,6.049821930193472,720.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2445,0.349880785847759,,,,2286,,,,,72.89027715198077,183.3127274774165,1476.591913987655
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1179,0.39740422869084346,3.060480369972378,45.46685444244032,121.0813729571269,1620,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,101,,,,,1561,17.978163782494207,179.23958547171515,6.030700817601306,101.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,2996,0.36797869120571114,,,,2108,,,,,69.5334506558613,185.72580067592423,1475.9734452189205
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2325,0.3889278250557561,3.13426952079015,45.322869816445774,125.31584236174795,2749,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1352,,,,,1497,18.29554729926721,184.04013967587323,6.203139676951057,1352.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,396,0.33220065541768834,,,,4655,,,,,66.99655514669891,178.62900294689945,1480.8661954143993
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1314,0.35537483171614137,2.9282924536427,43.73282940696436,116.8234548398983,1497,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,721,,,,,1983,18.10423235798302,181.57340225835105,5.889539147444721,721.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2446,0.3331439451612648,,,,2285,,,,,70.75893097089971,182.15232942122316,1486.7768871688802
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1180,0.3628626651263574,3.0511243779317576,45.99325955241267,120.91684549646027,1619,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,102,,,,,1560,17.89460089060887,179.10420703113783,6.0157722757364915,102.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,2997,0.3810007409656079,,,,2107,,,,,70.53221044838304,180.48570900336233,1480.9845007300376
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2326,0.3450735342218875,2.920259540968196,43.82973193865513,110.66553552060678,2748,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1353,,,,,1496,18.282140035497363,179.84851679712364,6.032795701609168,1353.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,397,0.29873368796775174,,,,4654,,,,,71.99338175893773,184.06287488074955,1480.740189085535
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1315,0.37563372905167836,2.9055488288801454,44.4468816471204,118.56793324770229,1496,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,722,,,,,1982,18.283829929886583,173.28195083720243,6.033997642981961,722.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2447,0.3400236379570711,,,,2284,,,,,71.39049471632157,175.28265290374515,1488.5894315044795
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1181,0.3655077044229948,2.930432914857411,44.57951769822731,121.71156176277967,1618,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,103,,,,,1559,18.04961015026674,181.811940644077,6.10568401743469,103.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,2998,0.39202050390523313,,,,2106,,,,,68.90910506795085,180.29055467595902,1490.844268344995
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2327,0.382365100165701,3.0848602333614408,47.263404084856376,128.30792211621502,2747,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1354,,,,,1495,18.194205242405395,186.65752568789068,5.949364782719396,1354.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,398,0.3063954938144191,,,,4653,,,,,69.96307233510757,177.50202684733847,1467.2866599513081
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1316,0.36527600542625044,3.007880596771842,45.04273419626234,127.74892464971806,1495,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,723,,,,,1981,17.881511397885863,181.9322302522831,5.970016247625685,723.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2448,0.3550947914847107,,,,2283,,,,,70.95748752870585,179.75879489644254,1489.6756677840167
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1182,0.3763882138632627,3.2972837049681796,45.457556819554,125.7328580264247,1617,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,104,,,,,1558,18.0874365602049,179.71848399732724,5.986399393097407,104.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,2999,0.35374410740848317,,,,2105,,,,,71.7714155801304,183.2835711851621,1490.6125192499
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2328,0.37931605401762797,3.095455170343358,45.004193272031635,123.7421885018606,2746,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1355,,,,,1494,18.120288295093694,171.32566052671618,5.897458073612973,1355.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,399,0.2857286123019777,,,,4652,,,,,71.34465819744324,175.49463903128955,1456.2869933963852
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1317,0.43613417811934374,3.0973825383955016,44.777265909257615,121.86032083800123,1494,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,724,,,,,1980,17.981337508219376,180.69190745975882,5.9957055491167175,724.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2449,0.3561439808606563,,,,2282,,,,,71.1975183472847,178.71265516237128,1488.3491812808797
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1183,0.35693434459076095,2.9488551986911,46.570939112961206,119.23462405321976,1616,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,105,,,,,1557,17.933948962919242,187.27769777912656,6.0105517973147435,105.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3000,0.36363837336930005,,,,2104,,,,,73.47461448802142,178.46524794710118,1478.3444076880871
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2329,0.3537790940456411,3.113881769535471,44.774570427822,124.59125064293426,2745,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1356,,,,,1493,18.05309832745955,172.85078319676833,5.951009962063402,1356.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,400,0.2950515574418795,,,,4651,,,,,69.73305497488418,179.52461100078418,1481.6303543473462
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1318,0.40196530004624276,3.120307035936065,45.722790680765584,122.22613377100505,1493,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,725,,,,,1979,18.33130829317005,179.75988387794038,5.978038072309272,725.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2450,0.31795420942027647,,,,2281,,,,,69.13320944005616,178.11258342707632,1480.603019996937
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1184,0.3774362578649287,2.9611799246768653,46.13601864164394,122.95765068920379,1615,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,106,,,,,1556,17.902401401338537,182.74468077693584,6.015071769302713,106.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3001,0.37621356720562876,,,,2103,,,,,71.02714315408927,178.59133111261204,1483.4543703508125
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2330,0.4118713132610413,3.175005843164226,45.0613004448113,121.45381735135629,2744,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1357,,,,,1492,17.99808588709228,179.81764067022996,5.93138316189906,1357.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,401,0.2765877107675311,,,,4650,,,,,72.99785396906022,177.48979169967382,1481.8868598143736
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1319,0.3634834900660399,3.0790907212547487,47.15996828221345,113.39296340728293,1492,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,726,,,,,1978,17.96261793046637,177.5932498464892,6.067623995163841,726.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2451,0.3532181313664755,,,,2280,,,,,68.0202147813532,179.0475637617232,1491.3658483712152
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1185,0.36375737248546053,3.091955558434032,45.99944146579681,121.79239745574482,1614,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,107,,,,,1555,18.08105367362158,174.83107354887056,6.018856939690296,107.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3002,0.3549400774567089,,,,2102,,,,,71.80017501404186,177.44431524090675,1487.6488898793918
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2331,0.3729214400651666,3.1954049936064273,44.87364200783226,120.12843069588374,2743,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1358,,,,,1491,18.079044039903263,183.6456359421688,5.974523205229078,1358.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,402,0.2793091849346088,,,,4649,,,,,72.04588746400957,172.7638572978453,1492.8907933960456
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1320,0.37992850040198856,2.860650318382232,45.029104289080614,118.85510820063732,1491,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,727,,,,,1977,17.859262678051685,183.0948373449321,6.044587678456883,727.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2452,0.3840299946880093,,,,2279,,,,,71.73250888241424,181.29726818002192,1478.4734794775181
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1186,0.38887125508631776,2.8648844390877732,45.401588200717896,118.43814420214876,1613,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,108,,,,,1554,17.974232465136446,188.3421258696515,5.911736581698158,108.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3003,0.3537904519102104,,,,2101,,,,,71.61137261857898,181.82621374150185,1491.6411887910394
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2332,0.35141517709232173,3.048607188888994,44.41234860231211,118.63063624534448,2742,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1359,,,,,1490,17.916603045491836,173.21508988760283,6.055810434631459,1359.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,403,0.31581869205057655,,,,4648,,,,,66.15482139460755,180.8193240170666,1474.292323534574
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1321,0.40485319390946956,3.0894165422320183,47.72311153253392,121.68075439489975,1490,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,728,,,,,1976,18.001343997649446,184.28175323974693,6.052645134816426,728.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2453,0.33433461107768736,,,,2278,,,,,69.90278681239855,179.34528613338347,1487.500307238611
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1187,0.3674659320326236,2.9955836870715618,45.55195884793775,119.0169539999484,1612,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,109,,,,,1553,17.662601833892197,175.86923797155342,5.93744353603159,109.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3004,0.3529677528347419,,,,2100,,,,,69.68839716540502,180.69252013011004,1490.847478273782
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2333,0.36469167889338044,3.0447444791626523,46.36442320446638,116.09616473554038,2741,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1360,,,,,1489,18.25669122614283,180.18913603823373,6.069089663481928,1360.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,404,0.2794211588873283,,,,4647,,,,,71.05444785435478,179.9659773416014,1478.317826826044
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1322,0.3569708687502614,3.123204085966945,44.99048000802877,115.91087887341068,1489,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,729,,,,,1975,18.195698659208485,168.79502950268608,5.882918487868343,729.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2454,0.34876105957190356,,,,2277,,,,,72.87759838961374,183.0857575379931,1472.0544213719043
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1188,0.38567581933245493,3.043998211662117,45.7873061849177,119.24931603628619,1611,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,110,,,,,1552,18.024096528924435,183.89167694183965,6.064598529174424,110.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3005,0.3914053985623139,,,,2099,,,,,67.76453679031823,184.86082056359098,1473.781483769601
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2334,0.38734224227249947,3.1436003167098465,47.113322610401774,122.0651902884058,2740,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1361,,,,,1488,18.039398352369478,181.35751605040733,5.9933956182499,1361.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,405,0.33582700358683815,,,,4646,,,,,73.07510040542623,183.4103939696735,1472.6365686960378
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1323,0.4011365896501345,3.0990317930778004,46.59202295865249,122.54148457144511,1488,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,730,,,,,1974,18.122144757861506,181.9035231551781,5.859971991158433,730.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2455,0.3175791541700386,,,,2276,,,,,69.85260254640784,185.83046755468135,1495.009489272254
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1189,0.3819007977968531,3.1733432684663168,45.251307907920896,120.81118910759112,1610,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,111,,,,,1551,18.059937788716052,180.30484783993126,5.895826739957365,111.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3006,0.40742146678762753,,,,2098,,,,,71.01743225463102,183.9820989574445,1482.0407519705882
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2335,0.386299455388671,3.0303017555584266,44.2337800153491,119.39579248957229,2739,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1362,,,,,1487,17.986280739641543,183.8598196013378,6.04868397984266,1362.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,406,0.3200385821795331,,,,4645,,,,,69.817954592009,183.1799358432623,1488.210091682942
1783414221.443888,train_00_bogie_bearing_0,bogie_bearing,train_00,1324,0.3715470312589438,2.946555742718947,45.68789006384256,121.51712013746065,1487,,,,,,,
1783414221.443888,train_00_brake_unit_0,brake_unit,train_00,731,,,,,1973,18.19171908966177,179.53927278317255,5.903135743902176,731.0,,,
1783414221.443888,train_00_traction_motor_0,traction_motor,train_00,2456,0.33920105599989964,,,,2275,,,,,71.01379917029263,179.05254896499773,1483.2024254536052
1783414221.443888,train_01_bogie_bearing_0,bogie_bearing,train_01,1190,0.36431237401303584,3.069536277269692,44.83795113136672,120.97641755591341,1609,,,,,,,
1783414221.443888,train_01_brake_unit_0,brake_unit,train_01,112,,,,,1550,17.82948535960265,177.59679220392084,6.115062126169955,112.0,,,
1783414221.443888,train_01_traction_motor_0,traction_motor,train_01,3007,0.34832854364808236,,,,2097,,,,,71.61589999814682,174.9513118149569,1467.0571515168626
1783414221.443888,train_02_bogie_bearing_0,bogie_bearing,train_02,2336,0.3860872848725103,3.0389088277601397,46.53087678707008,109.30866226758825,2738,,,,,,,
1783414221.443888,train_02_brake_unit_0,brake_unit,train_02,1363,,,,,1486,18.408504989667286,175.66826562101707,5.9870444049964835,1363.0,,,
1783414221.443888,train_02_traction_motor_0,traction_motor,train_02,407,0.2936002378274569,,,,4644,,,,,68.66047717064605,184.28473726792475,1494.702515529207
