asset_id,asset_type,cycle,rul,is_failure_imminent,axle_load_kn,brake_cycles,brake_pressure_bar,current_draw_a,disc_temperature_c,pad_wear_mm,rpm,temperature_c,vibration_kurtosis,vibration_rms,winding_temperature_c
bogie_bearing_000,bogie_bearing,88,2723,0,118.70309100029924,,,,,,,47.570405487270364,2.8593632983108996,0.35893997622908497,
bogie_bearing_000,bogie_bearing,89,2722,0,119.78725939313169,,,,,,,43.49171299843285,3.102136050644265,0.3633173773851017,
bogie_bearing_000,bogie_bearing,90,2721,0,129.90167255839177,,,,,,,44.75871987595229,2.9463045939479726,0.3480402953430202,
bogie_bearing_000,bogie_bearing,91,2720,0,119.22095909307725,,,,,,,44.99218135160392,2.959124865655704,0.34154437603272514,
bogie_bearing_000,bogie_bearing,92,2719,0,122.22462746079637,,,,,,,44.53751260566916,3.0041332691910347,0.348416322791154,
bogie_bearing_000,bogie_bearing,93,2718,0,122.58523773354541,,,,,,,46.036472807939965,3.1142746927399694,0.31626435064350994,
bogie_bearing_000,bogie_bearing,94,2717,0,122.92560657487286,,,,,,,45.472552793785816,3.0020200137955135,0.3210691498477559,
bogie_bearing_000,bogie_bearing,95,2716,0,121.15794906164501,,,,,,,45.15240543515777,2.880105097403149,0.3235577747652825,
bogie_bearing_000,bogie_bearing,96,2715,0,120.77536317764203,,,,,,,45.79738097682624,3.054405046916332,0.3300672060015503,
bogie_bearing_000,bogie_bearing,97,2714,0,120.40133715934846,,,,,,,45.01686254837799,2.9515189218628275,0.3580080105367686,
bogie_bearing_000,bogie_bearing,98,2713,0,117.69602439106491,,,,,,,48.179979823118046,3.1888108506400727,0.3319033363337869,
bogie_bearing_000,bogie_bearing,99,2712,0,121.30207521135708,,,,,,,45.15146583501483,2.9999070520175053,0.34245006587131827,
bogie_bearing_000,bogie_bearing,100,2711,0,128.11458334969836,,,,,,,45.19540463972291,2.7765160568074463,0.37599829057384015,
bogie_bearing_000,bogie_bearing,101,2710,0,124.84272763585423,,,,,,,43.28965820508294,3.035756697960561,0.3428888611002669,
bogie_bearing_000,bogie_bearing,102,2709,0,121.21567208889854,,,,,,,44.45667971506005,3.194480586004178,0.36476487611405034,
bogie_bearing_000,bogie_bearing,103,2708,0,123.42331919242396,,,,,,,46.1475115868912,3.1576134536691605,0.33134264377003764,
bogie_bearing_000,bogie_bearing,104,2707,0,116.52329636507739,,,,,,,43.66468099321652,3.1831174838478793,0.34590668732320345,
bogie_bearing_000,bogie_bearing,105,2706,0,118.95795138320112,,,,,,,42.84258468425301,2.898046678830648,0.33101544705994446,
bogie_bearing_000,bogie_bearing,106,2705,0,123.79139937673622,,,,,,,45.03246142195118,3.091238591719856,0.3432356849675133,
bogie_bearing_000,bogie_bearing,107,2704,0,125.94866877383276,,,,,,,46.370894628413865,2.9278245653765502,0.3668229762943028,
bogie_bearing_000,bogie_bearing,108,2703,0,116.91653531161849,,,,,,,45.04253559851349,3.022453639112471,0.315470880955698,
bogie_bearing_000,bogie_bearing,109,2702,0,118.06564676230737,,,,,,,44.664034095509344,2.872730148827737,0.3587062470621142,
bogie_bearing_000,bogie_bearing,110,2701,0,128.72550317551415,,,,,,,43.141675168889535,2.9355805205726115,0.3547729799892636,
bogie_bearing_000,bogie_bearing,111,2700,0,120.38504499907589,,,,,,,45.45242171874076,2.9324021456298093,0.33813577164238345,
bogie_bearing_000,bogie_bearing,112,2699,0,127.29344789080152,,,,,,,45.661447275979626,3.089883074749715,0.3210981256270479,
bogie_bearing_000,bogie_bearing,113,2698,0,120.82742926910316,,,,,,,43.21844432144026,3.080100203453583,0.3514623940549096,
bogie_bearing_000,bogie_bearing,114,2697,0,120.98472112930175,,,,,,,46.13471400580696,3.02771102207064,0.3394304802150146,
bogie_bearing_000,bogie_bearing,115,2696,0,118.77803644936041,,,,,,,45.7658819034307,2.864987678600637,0.3546743985114173,
bogie_bearing_000,bogie_bearing,116,2695,0,123.77022056604092,,,,,,,46.132507225112214,2.9688666618154076,0.35045846655773455,
bogie_bearing_000,bogie_bearing,117,2694,0,125.431110201216,,,,,,,45.58372136475887,2.925419755373812,0.3820575603940774,
bogie_bearing_000,bogie_bearing,118,2693,0,115.85999107943653,,,,,,,45.653884058168906,3.086999791566663,0.3452354385785893,
bogie_bearing_000,bogie_bearing,119,2692,0,118.59019779111826,,,,,,,45.52092741129986,3.117851527297417,0.3295531795585519,
bogie_bearing_000,bogie_bearing,120,2691,0,123.66031409749688,,,,,,,45.86868408488543,3.105672440744566,0.3536092301981607,
bogie_bearing_000,bogie_bearing,121,2690,0,119.48180544886269,,,,,,,43.18145933332919,2.924512794450795,0.35442424915418314,
bogie_bearing_000,bogie_bearing,122,2689,0,118.02645812586717,,,,,,,43.49916309692043,2.726082292657763,0.37720867492550636,
bogie_bearing_000,bogie_bearing,123,2688,0,124.0381686154776,,,,,,,44.26422014819825,2.823340297929077,0.3667277663377493,
bogie_bearing_000,bogie_bearing,124,2687,0,124.41381281885005,,,,,,,44.87041348505608,3.142200082884803,0.35716359073659765,
bogie_bearing_000,bogie_bearing,125,2686,0,118.20143163731144,,,,,,,45.38837627960937,2.9599128030762065,0.3792928657301237,
bogie_bearing_000,bogie_bearing,126,2685,0,120.84946611195178,,,,,,,45.324926801071925,2.9249667618283803,0.3262521954719672,
bogie_bearing_000,bogie_bearing,127,2684,0,115.16610081638306,,,,,,,46.11735684354782,3.1643061944783097,0.3372330849392853,
bogie_bearing_000,bogie_bearing,128,2683,0,116.4180763580852,,,,,,,46.14875230836521,3.12655711611441,0.33149726626779374,
bogie_bearing_000,bogie_bearing,129,2682,0,120.49666092853352,,,,,,,44.12787797336608,3.002486965257559,0.34223326908279084,
bogie_bearing_000,bogie_bearing,130,2681,0,120.12562715031937,,,,,,,45.23884535850496,2.9707027706463207,0.32249643287577645,
bogie_bearing_000,bogie_bearing,131,2680,0,116.13249563307747,,,,,,,44.15244396318456,2.9868339604637106,0.36273387615780434,
bogie_bearing_000,bogie_bearing,132,2679,0,117.1361043010977,,,,,,,44.81203483139979,3.0227613789992844,0.345587115470401,
bogie_bearing_000,bogie_bearing,133,2678,0,115.73982252017777,,,,,,,45.322079694781706,3.1600508602492745,0.3206161665920663,
bogie_bearing_000,bogie_bearing,134,2677,0,121.82023942765284,,,,,,,41.59158280311213,3.042293923157134,0.3297214448892374,
bogie_bearing_000,bogie_bearing,135,2676,0,112.1294432132324,,,,,,,47.41154557168283,3.0726511484308174,0.35630404853783626,
bogie_bearing_000,bogie_bearing,136,2675,0,115.95369108175922,,,,,,,45.56671696124666,3.1169763363228866,0.36679705914899635,
bogie_bearing_000,bogie_bearing,137,2674,0,112.54823380867072,,,,,,,44.404611860326604,2.88308282161596,0.3899699130367169,
bogie_bearing_000,bogie_bearing,138,2673,0,121.67608241543192,,,,,,,46.92769184368399,3.0755377234000054,0.4083133232269674,
bogie_bearing_000,bogie_bearing,139,2672,0,112.7890657997812,,,,,,,44.65289797224243,2.970595787370419,0.3583250526511259,
bogie_bearing_000,bogie_bearing,140,2671,0,120.12691679414216,,,,,,,45.132855685130934,2.748444288311184,0.33024690312128513,
bogie_bearing_000,bogie_bearing,141,2670,0,126.55809606298969,,,,,,,44.513227748517224,2.7872380152277954,0.30739755298383725,
bogie_bearing_000,bogie_bearing,142,2669,0,126.6937359250836,,,,,,,46.65234275974629,2.8982443864166028,0.35539353254480677,
bogie_bearing_000,bogie_bearing,143,2668,0,112.77636972328472,,,,,,,44.895373683899756,3.0531796652921592,0.3337813177968243,
bogie_bearing_000,bogie_bearing,144,2667,0,121.19363840652382,,,,,,,45.14985006410096,3.0114385106718617,0.34173384269288865,
bogie_bearing_000,bogie_bearing,145,2666,0,116.04411481447818,,,,,,,46.204155795534454,3.018496453519008,0.337799911979813,
bogie_bearing_000,bogie_bearing,146,2665,0,115.22745585715897,,,,,,,45.58552088584808,3.1951553768105887,0.34722690225101605,
bogie_bearing_000,bogie_bearing,147,2664,0,119.54612018243971,,,,,,,44.9460412566001,2.8731533299914855,0.3713632086499798,
bogie_bearing_000,bogie_bearing,148,2663,0,124.9131646277325,,,,,,,46.11078829564682,2.997320236307924,0.35318547155731456,
bogie_bearing_000,bogie_bearing,149,2662,0,122.39863549688144,,,,,,,47.53888866321941,3.030508421688015,0.3468727118438697,
bogie_bearing_000,bogie_bearing,150,2661,0,117.13943628606847,,,,,,,45.317824102778886,2.926438872982881,0.329333254189184,
bogie_bearing_000,bogie_bearing,151,2660,0,122.82013598964001,,,,,,,45.117182072465,3.002900192043084,0.31655360338026567,
bogie_bearing_000,bogie_bearing,152,2659,0,111.02516667247329,,,,,,,45.171057509988586,2.840073934810686,0.34032204957191775,
bogie_bearing_000,bogie_bearing,153,2658,0,116.98821680626703,,,,,,,46.3108684808814,3.141060858535485,0.3489735147492209,
bogie_bearing_000,bogie_bearing,154,2657,0,116.704433821195,,,,,,,44.40124991133996,2.931910168166618,0.3854087346653606,
bogie_bearing_000,bogie_bearing,155,2656,0,120.31328276695572,,,,,,,44.72213886636621,3.20321304465031,0.35265661015017924,
bogie_bearing_000,bogie_bearing,156,2655,0,119.18868814536,,,,,,,43.463022370777665,2.996827018792944,0.36970690604974393,
bogie_bearing_000,bogie_bearing,157,2654,0,119.43411562552046,,,,,,,43.81660646595178,3.1028812491145983,0.34006721283149266,
bogie_bearing_000,bogie_bearing,158,2653,0,119.30112187957545,,,,,,,44.482683450181845,2.994747065561654,0.32635527139419823,
bogie_bearing_000,bogie_bearing,159,2652,0,120.08962896395634,,,,,,,44.94455569944779,2.9970044477352613,0.33075284642827246,
bogie_bearing_000,bogie_bearing,160,2651,0,122.1605238678329,,,,,,,46.769585376986875,2.9416773948724804,0.335551708445562,
bogie_bearing_000,bogie_bearing,161,2650,0,120.59732410440954,,,,,,,45.53650433167056,3.0119942372158817,0.392626685644181,
bogie_bearing_000,bogie_bearing,162,2649,0,118.86259273358176,,,,,,,44.08844261064413,3.031883248774833,0.33363063194891196,
bogie_bearing_000,bogie_bearing,163,2648,0,121.60699311921913,,,,,,,44.27255034885848,2.9216590825840973,0.3668292375076574,
bogie_bearing_000,bogie_bearing,164,2647,0,123.30449417461105,,,,,,,46.375289350882156,2.987582065238252,0.33200201121522765,
bogie_bearing_000,bogie_bearing,165,2646,0,117.77589643710948,,,,,,,46.127160970490095,2.9390782128920327,0.36869312990590586,
bogie_bearing_000,bogie_bearing,166,2645,0,119.7623890773093,,,,,,,45.02871060781534,3.230056118576066,0.3577618174523249,
bogie_bearing_000,bogie_bearing,167,2644,0,124.64762625218634,,,,,,,44.55804443004382,2.9911182663020632,0.3469311823520957,
bogie_bearing_000,bogie_bearing,168,2643,0,115.58895729093058,,,,,,,46.12551405228063,3.1546162098218145,0.3492498457338021,
bogie_bearing_000,bogie_bearing,169,2642,0,127.21880878502378,,,,,,,44.00726453458709,2.9805324327291145,0.3369705121583305,
bogie_bearing_000,bogie_bearing,170,2641,0,114.6433801010417,,,,,,,45.39263262858825,3.026025121038408,0.3589888938490838,
bogie_bearing_000,bogie_bearing,171,2640,0,118.61854155518105,,,,,,,47.27327191586704,2.8679616608312664,0.3409689779902398,
bogie_bearing_000,bogie_bearing,172,2639,0,116.19924001249595,,,,,,,45.20597942763309,2.955392540074274,0.3255577442073973,
bogie_bearing_000,bogie_bearing,173,2638,0,128.75170798747752,,,,,,,44.22502521323392,3.0211550178782085,0.32451233407310637,
bogie_bearing_000,bogie_bearing,174,2637,0,117.9865998846114,,,,,,,45.41101446972807,3.1587037058250322,0.3535240842647743,
bogie_bearing_000,bogie_bearing,175,2636,0,117.99663537388587,,,,,,,44.530648250790556,3.0223033929365712,0.3816554057464695,
bogie_bearing_000,bogie_bearing,176,2635,0,118.51700504024032,,,,,,,43.60655245773155,3.1384789643568944,0.3532746820377849,
bogie_bearing_000,bogie_bearing,177,2634,0,120.3824112315758,,,,,,,45.70171578970729,3.0641816730739215,0.347703366915343,
bogie_bearing_000,bogie_bearing,178,2633,0,118.68623288438195,,,,,,,46.11852575514784,3.1628507506821673,0.3557939545070399,
bogie_bearing_000,bogie_bearing,179,2632,0,119.46845278151041,,,,,,,44.68979640544286,2.994208270671963,0.3761987795158647,
bogie_bearing_000,bogie_bearing,180,2631,0,105.88316018790505,,,,,,,44.62347925823263,3.2391366602378056,0.35446772244811475,
bogie_bearing_000,bogie_bearing,181,2630,0,120.2286393440073,,,,,,,44.03916152865861,2.951576686873458,0.3418628703987342,
bogie_bearing_000,bogie_bearing,182,2629,0,120.07122648594658,,,,,,,44.85080344014446,2.923472063078157,0.3722085467497445,
bogie_bearing_000,bogie_bearing,183,2628,0,124.15427518964958,,,,,,,44.438382912642595,2.8791149223216226,0.35865927387260044,
bogie_bearing_000,bogie_bearing,184,2627,0,125.23624379311761,,,,,,,43.989730998680706,3.2332246568172405,0.3808006526029232,
bogie_bearing_000,bogie_bearing,185,2626,0,119.2491677544328,,,,,,,46.89294504120849,3.082068950991212,0.3537516243550336,
bogie_bearing_000,bogie_bearing,186,2625,0,123.26491632669583,,,,,,,45.46728168933255,2.966714146275256,0.32559897309489083,
bogie_bearing_000,bogie_bearing,187,2624,0,115.59372487822077,,,,,,,45.573196779478366,3.125030537119191,0.322726603217376,
bogie_bearing_000,bogie_bearing,188,2623,0,123.06936937078441,,,,,,,45.88421417708192,3.068899555815698,0.383109794757369,
bogie_bearing_000,bogie_bearing,189,2622,0,117.7100968034617,,,,,,,45.77186390018714,3.196745176485933,0.3845660149595277,
bogie_bearing_000,bogie_bearing,190,2621,0,115.26121012747979,,,,,,,44.587730945228756,2.845351260410085,0.34650379631320133,
bogie_bearing_000,bogie_bearing,191,2620,0,119.25764528718379,,,,,,,45.27340687565846,2.9736006695984933,0.3424319298782234,
bogie_bearing_000,bogie_bearing,192,2619,0,125.60188978879111,,,,,,,44.73183726389443,2.9538867013105317,0.3793260736382141,
bogie_bearing_000,bogie_bearing,193,2618,0,120.72402214692339,,,,,,,45.439345009949754,2.8027727539868352,0.32795780149851683,
bogie_bearing_000,bogie_bearing,194,2617,0,125.98595259071352,,,,,,,45.342586050442634,3.106175946795484,0.3322057180431438,
bogie_bearing_000,bogie_bearing,195,2616,0,117.00506914473678,,,,,,,44.61824882596859,2.973105798312911,0.36296835361905383,
bogie_bearing_000,bogie_bearing,196,2615,0,124.19140441819196,,,,,,,43.67162443004,3.0741108249725433,0.3422112906745291,
bogie_bearing_000,bogie_bearing,197,2614,0,117.39135985105221,,,,,,,45.147174420580825,3.236127171611412,0.350002547390514,
bogie_bearing_000,bogie_bearing,198,2613,0,120.90131468595682,,,,,,,44.796682231730045,2.9648279059432148,0.34683773461769263,
bogie_bearing_000,bogie_bearing,199,2612,0,120.86673131463766,,,,,,,43.110593973763244,2.9580392971698055,0.35685970778084336,
bogie_bearing_000,bogie_bearing,200,2611,0,122.64596693569669,,,,,,,45.50864263905227,3.0120233561985676,0.3782594946845919,
bogie_bearing_000,bogie_bearing,201,2610,0,121.0029624796453,,,,,,,45.96633777859915,3.098884041915361,0.3519232127699486,
bogie_bearing_000,bogie_bearing,202,2609,0,117.04326184871273,,,,,,,47.52936708600396,2.943490395196186,0.362991964274578,
bogie_bearing_000,bogie_bearing,203,2608,0,123.52122780837026,,,,,,,44.60982820090347,2.9370679529626478,0.3091114368524821,
bogie_bearing_000,bogie_bearing,204,2607,0,126.92662637730157,,,,,,,44.46232905083949,3.1058854786063055,0.349142218068916,
bogie_bearing_000,bogie_bearing,205,2606,0,117.66478631097553,,,,,,,43.891635310594005,3.0380329469491234,0.33325370478986627,
bogie_bearing_000,bogie_bearing,206,2605,0,112.65907169421988,,,,,,,45.20971379239032,2.795698675444047,0.3257437900126979,
bogie_bearing_000,bogie_bearing,207,2604,0,121.99727827341515,,,,,,,45.20340576330235,2.8776348332921273,0.33255876192875183,
bogie_bearing_000,bogie_bearing,208,2603,0,118.6752784237914,,,,,,,44.18980709751395,3.1503001355508315,0.3434411156036613,
bogie_bearing_000,bogie_bearing,209,2602,0,119.47558857617881,,,,,,,44.826189553315125,3.040371937958916,0.3684434276028443,
